rank,title_id,title,players,percentage
1117,10000707,Thief Simulator,19,0.0067
1118,10000818,Tiny Tina's Wonderlands,19,0.0067
1119,228780,Yakuza Kiwami 2,19,0.0067
1120,235376,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,19,0.0067
1121,203727,龍が如く０　誓いの場所,19,0.0067
1122,231468,Adventure Time: Pirates of the Enchiridion,18,0.0063
1123,10010443,Amer Fighting,18,0.0063
1124,10002495,Arcadegeddon,18,0.0063
1125,10004791,CATAN® - Console Edition,18,0.0063
1126,10016216,Coloring Book,18,0.0063
1127,10003868,Destroy All Humans! 2 - Reprobed,18,0.0063
1128,222995,EARTH DEFENSE FORCE 5,18,0.0063
1129,10011381,Easy Red 2,18,0.0063
1130,10004764,Elite Sports Gaming Football,18,0.0063
1131,10006217,Extreme Cycling,18,0.0063
1132,202006,Hotline Miami,18,0.0063
1133,234290,Lonely Mountains: Downhill,18,0.0063
1134,231136,Paw Patrol: On a Roll!,18,0.0063
1135,10005142,Resident Evil Director’s Cut,18,0.0063
1136,233003,RESIDENT EVIL RESISTANCE,18,0.0063
1137,234860,Sky Q,18,0.0063
1138,10003848,SpiderHeck,18,0.0063
1139,10016957,The Bus,18,0.0063
1140,232935,The Dark Pictures Anthology: Man of Medan PS4 & PS5,18,0.0063
1141,10017532,The Spell Brigade,18,0.0063
1142,10011401,TimeSplitters,18,0.0063
1143,10005120,UFC Fight Pass,18,0.0063
1144,10000854,Bugsnax,17,0.006
1145,10000350,Crysis® Remastered,17,0.006
1146,229001,DYNASTY WARRIORS 9,17,0.006
1147,232512,For The King,17,0.006
1148,233993,Frostpunk,17,0.006
1149,231092,Graveyard Keeper,17,0.006
1150,10003084,Hot Wheels® Rift Rally,17,0.006
1151,10004707,Inscryption,17,0.006
1152,217223,KNACK™ 2,17,0.006
1153,10002616,Lost Judgment,17,0.006
1154,10016383,Mega Man Star Force Legacy Collection,17,0.006
1155,10000771,Minecraft Legends,17,0.006
1156,10014780,Mixtape,17,0.006
1157,227888,NBA 2K18,17,0.006
1158,202458,Neon TV,17,0.006
1159,231375,ONE PIECE WORLD SEEKER,17,0.006
1160,10000672,Persona®5 Strikers,17,0.006
1161,10000355,Skater XL,17,0.006
1162,10005100,TEKKEN2,17,0.006
1163,10009660,Two Point Museum,17,0.006
1164,10004448,Wizard with a Gun,17,0.006
1165,203586,[PROTOTYPE®],16,0.0056
1166,10005283,Alone in the Dark,16,0.0056
1167,10002689,Atlas Fallen: Reign Of Sand,16,0.0056
1168,221878,Brawlout,16,0.0056
1169,10015404,CATCH ME IF YOU CAN,16,0.0056
1170,10011839,Chained Climb Together,16,0.0056
1171,10007652,Empire of the Ants,16,0.0056
1172,10001655,ENDER LILIES: Quietus of the Knights,16,0.0056
1173,10012303,FBC: Firebreak,16,0.0056
1174,10000301,Ghostwire: Tokyo,16,0.0056
1175,221698,GRAVITY RUSH™ 2,16,0.0056
1176,10008904,Hello Kitty Island Adventure,16,0.0056
1177,231098,Ice Age Scrat's Nutty Adventure,16,0.0056
1178,10008296,INDIKA,16,0.0056
1179,223663,INSIDE,16,0.0056
1180,202197,JoJo's Bizarre Adventure: Eyes of Heaven,16,0.0056
1181,233595,Just Shapes & Beats,16,0.0056
1182,10012778,Lost Soul Aside™,16,0.0056
1183,10018003,MARVEL MaXimum Collection,16,0.0056
1184,209177,Mirror's Edge™ Catalyst,16,0.0056
1185,235275,MLB® The Show™ 20,16,0.0056
1186,10000346,Monster Truck Championship,16,0.0056
1187,231327,MXGP PRO,16,0.0056
1188,10006032,Neon White,16,0.0056
1189,10004025,NHL® 23 PS5™,16,0.0056
1190,10016008,Outbound,16,0.0056
1191,231374,Outward Definitive Edition,16,0.0056
1192,10000598,PHOGS!,16,0.0056
1193,217710,Plague Inc: Evolved,16,0.0056
1194,10001263,SAMURAI WARRIORS 5,16,0.0056
1195,10008251,SHINOBI: Art of Vengeance,16,0.0056
1196,10014874,South of Midnight,16,0.0056
1197,10009530,Tainted Grail: Fall of Avalon,16,0.0056
1198,10001340,The Sinking City Remastered,16,0.0056
1199,10013078,Trails in the Sky 1st Chapter,16,0.0056
1200,217751,Yakuza Kiwami,16,0.0056
1201,228712,デジモンストーリー サイバースルゥース ハッカーズメモリー,16,0.0056
1202,10005565,Among Us 3D: VR,15,0.0053
1203,10008622,Arizona Sunshine® VR 2,15,0.0053
1204,10008588,Baby Steps,15,0.0053
1205,10013181,Baptiste,15,0.0053
1206,10003367,Boomerang Fu,15,0.0053
1207,231919,Bus Simulator,15,0.0053
1208,10008958,Capcom Fighting Collection 2,15,0.0053
1209,10017727,Car Dealer Simulator,15,0.0053
1210,228188,Darksiders Warmastered Edition,15,0.0053
1211,221077,DEAD OR ALIVE 5 Last Round,15,0.0053
1212,10010353,DOOM + DOOM II,15,0.0053
1213,235335,DRAGON QUEST XI S ECHOES OF AN ELUSIVE AGE - DEFINITIVE EDITION,15,0.0053
1214,221902,Elite Dangerous,15,0.0053
1215,10003269,Far Cry® 3 Blood Dragon Classic Edition,15,0.0053
1216,10001291,Ghostrunner,15,0.0053
1217,10003965,Goat Simulator: Remastered,15,0.0053
1218,10002096,Heavenly Bodies,15,0.0053
1219,10000348,Hunting Simulator 2,15,0.0053
1220,10014030,"Hypermarket Simulator: Supermarket, reimagined.",15,0.0053
1221,234893,Kingdoms of Amalur: Re-Reckoning,15,0.0053
1222,207894,Kitten Squad,15,0.0053
1223,10013938,Life is Strange: Reunion,15,0.0053
1224,10019788,Lost Lands X,15,0.0053
1225,10002991,MechWarrior 5: Mercenaries,15,0.0053
1226,10000272,NieR Replicant ver.1.22474487139…,15,0.0053
1227,10001248,NINJA GAIDEN Master Collection,15,0.0053
1228,203307,Peggle 2,15,0.0053
1229,224933,Portal Knights,15,0.0053
1230,227578,PRO EVOLUTION SOCCER 2018,15,0.0053
1231,231129,Remnant: From the Ashes,15,0.0053
1232,10014385,Skate Story,15,0.0053
1233,232885,Sky,15,0.0053
1234,10010692,Sly 3: Honor Among Thieves™,15,0.0053
1235,233747,The Fisherman - Fishing Planet,15,0.0053
1236,10012764,Tour de France 2025,15,0.0053
1237,10003373,Ultros,15,0.0053
1238,10007767,Vampire: The Masquerade® - Bloodlines™ 2,15,0.0053
1239,200355,Beach Buggy Racing,14,0.0049
1240,234578,Cat Quest II,14,0.0049
1241,10014471,Crime Scene Cleaner,14,0.0049
1242,201112,Dead Rising 2,14,0.0049
1243,10018902,Ecchi Secrets,14,0.0049
1244,10003484,Eiyuden Chronicle: Hundred Heroes,14,0.0049
1245,10002761,Evil Dead: The Game,14,0.0049
1246,232285,Fishing Sim World,14,0.0049
1247,10011010,For The King II,14,0.0049
1248,10013503,Hellblade: Senua’s Sacrifice,14,0.0049
1249,202013,HELLDIVERS™,14,0.0049
1250,233011,HUMANITY,14,0.0049
1251,10014603,LEGO® Party!,14,0.0049
1252,10001186,Life is Strange Remastered,14,0.0049
1253,10005309,Moving Out 2,14,0.0049
1254,10003263,Nickelodeon Kart Racers 3: Slime Speedway,14,0.0049
1255,10012997,NINJA GAIDEN 2 Black,14,0.0049
1256,10014094,OCTOPATH TRAVELER 0 PS4 & PS5,14,0.0049
1257,10005126,OCTOPATH TRAVELER II PS4＆PS5,14,0.0049
1258,10005896,Persona 5 Tactica,14,0.0049
1259,10002422,Psychonauts 2,14,0.0049
1260,229997,RAGE 2,14,0.0049
1261,232592,Realm Royale Reforged,14,0.0049
1262,229851,RIDE 3,14,0.0049
1263,10015861,RIDGE RACER,14,0.0049
1264,10002595,Rubber Bandits,14,0.0049
1265,233238,Sniper Ghost Warrior Contracts,14,0.0049
1266,233784,Surviving the Aftermath,14,0.0049
1267,10004816,SYNDUALITY Echo of Ada,14,0.0049
1268,231552,Texas Poker,14,0.0049
1269,10002666,The Invincible,14,0.0049
1270,10003778,Thymesia,14,0.0049
1271,10015887,TVer/民放公式テレビ配信サービス,14,0.0049
1272,227255,WIPEOUT™ OMEGA COLLECTION,14,0.0049
1273,10000898,Worms Rumble,14,0.0049
1274,228903,A Hat in Time,13,0.0046
1275,10005351,Aliens: Dark Descent,13,0.0046
1276,10004602,Bomb Rush Cyberfunk,13,0.0046
1277,10002921,Chernobylite Complete Edition,13,0.0046
1278,10004142,CRISIS CORE –FINAL FANTASY VII– REUNION　PS4 & PS5,13,0.0046
1279,222836,Darkest Dungeon,13,0.0046
1280,234788,Darwin Project,13,0.0046
1281,233884,DOOM (1993),13,0.0046
1282,233566,Fantasy Strike,13,0.0046
1283,10004920,Fate/Samurai Remnant,13,0.0046
1284,10017580,House Flipper Remastered Collection,13,0.0046
1285,232859,Judgment,13,0.0046
1286,10004909,MADiSON,13,0.0046
1287,227871,Mass Effect™: Andromeda,13,0.0046
1288,202806,Metro Redux,13,0.0046
1289,10014002,MindsEye,13,0.0046
1290,203288,ONE PIECE BURNING BLOOD,13,0.0046
1291,10013625,Piece Out,13,0.0046
1292,216605,Prison Architect: PlayStation®4 Edition,13,0.0046
1293,10006226,Professional Baseball Spirits 2024-2025,13,0.0046
1294,10000367,Pummel Party,13,0.0046
1295,10013999,RENNSPORT,13,0.0046
1296,10002585,STRANGER OF PARADISE FINAL FANTASY ORIGIN PS4 & PS5,13,0.0046
1297,10007610,SUPER ROBOT WARS Y,13,0.0046
1298,10001020,Swordsman VR,13,0.0046
1299,10001837,The Dark Pictures Anthology: House of Ashes,13,0.0046
1300,10011796,The Outer Worlds 2,13,0.0046
1301,10007284,The Walking Dead: Saints & Sinners,13,0.0046
1302,10011514,TRAIL OUT,13,0.0046
1303,10007968,Trepang2,13,0.0046
1304,10001458,Two Point Campus,13,0.0046
1305,10005045,UNDER NIGHT IN-BIRTH II Sys:Celes,13,0.0046
1306,235411,Yet Another Zombie Defense HD,13,0.0046
1307,10013799,AFL 26,12,0.0042
1308,10002040,Amazon Freevee,12,0.0042
1309,10007451,Amnesia: The Bunker,12,0.0042
1310,218739,ARCADE GAME SERIES: GALAGA,12,0.0042
1311,233889,Bee Simulator,12,0.0042
1312,10013958,BlazBlue Entropy Effect X,12,0.0042
1313,10017883,Carry The Glass,12,0.0042
1314,10016878,Cash Cleaner Simulator,12,0.0042
1315,234421,Contra Anniversary Collection,12,0.0042
1316,10006464,Dark Deception,12,0.0042
1317,10010892,Date Everything!,12,0.0042
1318,10000185,DEATHLOOP,12,0.0042
1319,10010701,DRAGON QUEST I & II HD-2D Remake,12,0.0042
1320,221868,Dragon Quest X Online,12,0.0042
1321,10006907,Drums Rock,12,0.0042
1322,201148,Dungeon Defenders II,12,0.0042
1323,235079,Fall Guys: Ultimate Knockout,12,0.0042
1324,235143,Family Feud,12,0.0042
1325,10005594,Fernbus - Coachbus Simulator,12,0.0042
1326,10002344,FINAL FANTASY VI,12,0.0042
1327,10017204,FLOCKOUT,12,0.0042
1328,201927,Hustle Kings™,12,0.0042
1329,202185,Jak II™,12,0.0042
1330,233283,Jumanji: The Video Game,12,0.0042
1331,10006168,Jusant,12,0.0042
1332,202335,KILLZONE™ SHADOW FALL,12,0.0042
1333,10001727,Kinopoisk,12,0.0042
1334,10003583,Lawn Mowing Simulator,12,0.0042
1335,202533,LIMBO,12,0.0042
1336,231109,Mega Man X Legacy Collection,12,0.0042
1337,202573,MUBI,12,0.0042
1338,233530,MXGP 2019 - The Official Motocross Videogame,12,0.0042
1339,10000832,ONEE CHANBARA ORIGIN,12,0.0042
1340,231377,Onimusha: Warlords,12,0.0042
1341,221998,Project CARS 2,12,0.0042
1342,203706,RESOGUN™,12,0.0042
1343,10010255,Roboquest,12,0.0042
1344,10010183,Sengoku Dynasty,12,0.0042
1345,216394,Sniper Ghost Warrior 3,12,0.0042
1346,203977,Spelunky,12,0.0042
1347,10003849,Stranded: Alien Dawn,12,0.0042
1348,10014096,Terminull Brigade™,12,0.0042
1349,10003699,This War of Mine: Final Cut,12,0.0042
1350,10013616,Tomb Raider: Anniversary PS4 & PS5,12,0.0042
1351,10009776,Tour de France 2024,12,0.0042
1352,10006507,Transport Fever 2: Console Edition,12,0.0042
1353,213379,Worms Battlegrounds,12,0.0042
1354,10000579,WRC 9 FIA World Rally Championship,12,0.0042
1355,10002794,Aliens: Fireteam Elite PS4 & PS5,11,0.0039
1356,10004394,Ape Escape,11,0.0039
1357,200098,Assassin's Creed® Freedom Cry,11,0.0039
1358,10013479,Bendy and the Ink Machine,11,0.0039
1359,229723,BLAZBLUE CROSS TAG BATTLE,11,0.0039
1360,227087,Bloons TD 5,11,0.0039
1361,10017579,City Transport Simulator 2026,11,0.0039
1362,10011097,Daemon X Machina: Titanic Scion,11,0.0039
1363,234692,Deliver Us The Moon,11,0.0039
1364,234453,DOOM 3,11,0.0039
1365,221177,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,11,0.0039
1366,234806,Erica,11,0.0039
1367,10011284,ESCAPE - BACKROOMS HORROR,11,0.0039
1368,10011662,Fears to Fathom - Ironbark Lookout,11,0.0039
1369,235192,Five Nights at Freddy's 3,11,0.0039
1370,10000428,Godfall,11,0.0039
1371,235154,GORN,11,0.0039
1372,226357,Gravity Rush™ Remastered,11,0.0039
1373,233031,GreedFall,11,0.0039
1374,232537,Idle Champions,11,0.0039
1375,202184,Jak 3™,11,0.0039
1376,229439,Life is Strange: Before the Storm,11,0.0039
1377,216719,Madden NFL 18,11,0.0039
1378,232667,Madden NFL 20,11,0.0039
1379,209608,Mount & Blade: Warband,11,0.0039
1380,229659,MX vs. ATV Supercross Encore,11,0.0039
1381,10003749,NHRA Championship Drag Racing: Speed For All,11,0.0039
1382,10000853,Nobody Saves the World,11,0.0039
1383,10003316,ODDBALLERS,11,0.0039
1384,203284,ONE PIECE: PIRATE WARRIORS 3,11,0.0039
1385,10011533,Onimusha 2: Samurai's Destiny,11,0.0039
1386,230008,ONRUSH™,11,0.0039
1387,233719,Overpass,11,0.0039
1388,234722,PGA TOUR 2K21,11,0.0039
1389,10008237,Pinball FX Midnight,11,0.0039
1390,221742,Pro Evolution Soccer 2017,11,0.0039
1391,10017762,Rune Dice,11,0.0039
1392,227469,Stellaris: Console Edition,11,0.0039
1393,10001404,Syberia - The World Before,11,0.0039
1394,10002244,Tails of Iron,11,0.0039
1395,204611,The Jackbox Party Pack,11,0.0039
1396,10003392,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,11,0.0039
1397,205041,The Order: 1886,11,0.0039
1398,232817,The Outer Worlds,11,0.0039
1399,232357,The Surge 2,11,0.0039
1400,227247,The Walking Dead: A New Frontier,11,0.0039
1401,204807,The Wolf Among Us,11,0.0039
1402,230059,Trine 4: The Nightmare Prince,11,0.0039
1403,10002261,Trivial Pursuit Live! 2,11,0.0039
1404,10002475,TUNIC,11,0.0039
1405,10004601,Videoland,11,0.0039
1406,234709,Werewolf: The Apocalypse - Earthblood,11,0.0039
1407,232887,Wolfenstein: Youngblood,11,0.0039
1408,234734,WWE 2K Battlegrounds,11,0.0039
1409,232235,WWE 2K19,11,0.0039
1410,10013910,Yango Play,11,0.0039
1411,201415,地球防衛軍４.１ THE SHADOW OF NEW DESPAIR,11,0.0039
1412,10005823,AFL 23,10,0.0035
1413,206089,ALIENATION™,10,0.0035
1414,10013233,Anger Foot,10,0.0035
1415,10007896,Atomfall,10,0.0035
1416,10010756,Bus Bound,10,0.0035
1417,233628,Concrete Genie,10,0.0035
1418,10005947,Daxter,10,0.0035
1419,10012700,Deadzone: Rogue,10,0.0035
1420,10005160,Dino Crisis,10,0.0035
1421,10007257,discovery+ | Stream TV Shows,10,0.0035
1422,10011875,Dreamcore,10,0.0035
1423,233450,DYSMANTLE,10,0.0035
1424,10001730,Embr,10,0.0035
1425,233110,F1® 2019,10,0.0035
1426,216213,Farming Simulator 17,10,0.0035
1427,201406,FIFA 16,10,0.0035
1428,10008128,Football Manager 2024 Console,10,0.0035
1429,232939,Forager,10,0.0035
1430,207361,Get Even,10,0.0035
1431,10014230,Gex Trilogy,10,0.0035
1432,10012536,Hellblade II: Senua’s Saga,10,0.0035
1433,10002709,Isonzo,10,0.0035
1434,10017347,JDM: Japanese Drift Master,10,0.0035
1435,10000882,LACROSSE 26,10,0.0035
1436,10003149,Lake,10,0.0035
1437,10009063,Legacy of Kain™ Soul Reaver 1&2 Remastered,10,0.0035
1438,202448,LEGO® STAR WARS™: The Force Awakens,10,0.0035
1439,202865,Minecraft Story Mode,10,0.0035
1440,10009581,MotoGP™24,10,0.0035
1441,212785,NBA 2K16,10,0.0035
1442,10008521,Neva,10,0.0035
1443,10004284,Nun Massacre,10,0.0035
1444,10009066,OCTOPATH TRAVELER PS4＆PS5,10,0.0035
1445,10002601,Orcs Must Die! 3,10,0.0035
1446,213748,Saints Row: Gat out of Hell,10,0.0035
1447,224852,Sky Sport Now,10,0.0035
1448,10014866,STARSEEKER: Astroneer Expeditions,10,0.0035
1449,10012979,Sudden Strike 5,10,0.0035
1450,204042,Super Mega Baseball,10,0.0035
1451,234226,The Jackbox Party Pack 6,10,0.0035
1452,10000457,The Jackbox Party Pack 7,10,0.0035
1453,231467,THE KING OF FIGHTERS '97 GLOBAL MATCH,10,0.0035
1454,10006285,The Mortuary Assistant,10,0.0035
1455,10013971,The Rogue Prince of Persia™,10,0.0035
1456,216542,The Surge,10,0.0035
1457,204538,Thief,10,0.0035
1458,10010587,Thief Simulator 2,10,0.0035
1459,10016368,Thomas & Friends™: Wonders of Sodor,10,0.0035
1460,10000648,Tribes of Midgard,10,0.0035
1461,10005244,Under The Waves,10,0.0035
1462,218800,WARRIORS OROCHI 4 Ultimate,10,0.0035
1463,10001104,Who Wants to Be a Millionaire?,10,0.0035
1464,10001817,You Suck at Parking®,10,0.0035
1465,10010964,AAA Dynamic Scenes,9,0.0032
1466,222909,ABSOLVER,9,0.0032
1467,10012694,Airplane Flight Simulator : EVO,9,0.0032
1468,10001119,ANNO: Mutationem,9,0.0032
1469,232682,ASTRO BOT Rescue Mission,9,0.0032
1470,231064,Bad North,9,0.0032
1471,10011929,Bus Driving Simulator : EVO,9,0.0032
1472,10007943,Castlevania Dominus Collection,9,0.0032
1473,229453,Cat Quest,9,0.0032
1474,10002901,Climate Station,9,0.0032
1475,10005446,COCOON,9,0.0032
1476,234471,Coffee Talk,9,0.0032
1477,218017,Dead Island: Riptide - Definitive Edition,9,0.0032
1478,10002989,DEEEER Simulator: Your Average Everyday Deer Game,9,0.0032
1479,228706,DISSIDIA FINAL FANTASY NT,9,0.0032
1480,10012639,EVERYBODY'S GOLF HOT SHOTS,9,0.0032
1481,220518,FIFA 15,9,0.0032
1482,10002342,FINAL FANTASY IV,9,0.0032
1483,10004348,Firefighting Simulator - The Squad PS4™ & PS5™,9,0.0032
1484,229801,Fist of the North Star: Lost Paradise,9,0.0032
1485,10004021,FOAMSTARS,9,0.0032
1486,10000846,Forspoken,9,0.0032
1487,235198,Freddy Fazbear's Pizzeria Simulator,9,0.0032
1488,234278,Fury Unleashed,9,0.0032
1489,10005977,Ghostrunner 2,9,0.0032
1490,10011844,Ghosts of Tabor,9,0.0032
1491,234646,Gigantosaurus The Game,9,0.0032
1492,202007,Hotline Miami 2: Wrong Number,9,0.0032
1493,231863,Hotshot Racing,9,0.0032
1494,10009434,iQIYI,9,0.0032
1495,202276,Journey,9,0.0032
1496,202363,Kung Fu Panda: Showdown of Legendary Legends,9,0.0032
1497,10001187,Life is Strange Remastered Collection,9,0.0032
1498,10004736,Mandragora: Whispers of the Witch Tree,9,0.0032
1499,234427,MediEvil,9,0.0032
1500,10008138,MediEvil,9,0.0032
1501,202875,METAL SLUG™ ANTHOLOGY,9,0.0032
1502,10001193,ON THE ROAD - The Truck Simulator,9,0.0032
1503,10005398,Puzzle Quest 3: Match 3 RPG,9,0.0032
1504,233755,Rugby 20,9,0.0032
1505,221751,Rugby League Live 4,9,0.0032
1506,10008579,S.T.A.L.K.E.R.: Call of Prypiat,9,0.0032
1507,10003140,Sally Face,9,0.0032
1508,10003231,Salt and Sacrifice,9,0.0032
1509,234417,ShellShock Live,9,0.0032
1510,10002079,Sky X,9,0.0032
1511,204339,Sniper Elite 3,9,0.0032
1512,204338,Sniper Elite V2 Remastered,9,0.0032
1513,10007136,Square Enix Digital Content Viewer,9,0.0032
1514,10000469,STAR WARS™ REPUBLIC COMMANDO™,9,0.0032
1515,227471,Sudden Strike 4,9,0.0032
1516,232076,SUPER BOMBERMAN R,9,0.0032
1517,10003938,TERAVIT,9,0.0032
1518,10003342,THE HOUSE OF THE DEAD: Remake,9,0.0032
1519,232168,The Jackbox Party Pack 5,9,0.0032
1520,234411,The Settlers®: New Allies,9,0.0032
1521,204868,The Walking Dead: Season 1,9,0.0032
1522,204873,The Walking Dead: Season 2,9,0.0032
1523,10004517,THEATRHYTHM FINAL BAR LINE,9,0.0032
1524,10010747,Tomb Raider: Legend,9,0.0032
1525,10002134,Trek to Yomi,9,0.0032
1526,10019997,Tricky doors,9,0.0032
1527,232234,Truck Driver,9,0.0032
1528,10016006,TRUCK SIMULATOR US DRIVER,9,0.0032
1529,205194,Valiant Hearts: The Great War,9,0.0032
1530,10000743,Virtua Fighter 5 Ultimate Showdown,9,0.0032
1531,205514,ZOMBI,9,0.0032
1532,10006488,AI LIMIT,8,0.0028
1533,10002864,Are You Smarter Than A 5th Grader?,8,0.0028
1534,10003246,BarBarQ 2,8,0.0028
1535,10002398,Beach Buggy Racing 2: Island Adventure,8,0.0028
1536,229724,Black Clover: Quartet Knights,8,0.0028
1537,228679,Bloodstained: Ritual of the Night,8,0.0028
1538,234293,Castlevania Anniversary Collection,8,0.0028
1539,10007962,Contra: Operation Galuga,8,0.0028
1540,10009136,Copycat,8,0.0028
1541,10005251,Cuties Hacked: Oh no someone stole my photos!,8,0.0028
1542,10014258,Darwin's Paradox!,8,0.0028
1543,10003808,Death's Door,8,0.0028
1544,200943,Deus Ex: Mankind Divided™,8,0.0028
1545,228711,DJMAX RESPECT,8,0.0028
1546,231073,DRAGON QUEST BUILDERS 2,8,0.0028
1547,10009226,Extreme Offroad Racing VR,8,0.0028
1548,10002339,FINAL FANTASY,8,0.0028
1549,10013438,Five Hearts Under One Roof,8,0.0028
1550,10012804,Formula Legends,8,0.0028
1551,10008442,Frostpunk 2,8,0.0028
1552,201784,GUNS UP!™,8,0.0028
1553,201805,"Guns, Gore and Cannoli",8,0.0028
1554,10002182,HAWKED,8,0.0028
1555,10009634,Highway Drifter: Hajwala Simulator,8,0.0028
1556,10004309,HUMANKIND™,8,0.0028
1557,10016411,Hydroneer,8,0.0028
1558,10011644,inKONBINI: One Store. Many Stories,8,0.0028
1559,10006484,Killzone: Liberation,8,0.0028
1560,231088,Kingdom: New Lands,8,0.0028
1561,10000646,Knockout City™,8,0.0028
1562,10014325,Labyrinthine - Console Edition,8,0.0028
1563,235172,Life is Strange: True Colors,8,0.0028
1564,10007112,"Little Kitty, Big City",8,0.0028
1565,10019898,"Lost Lands 11: Stories about the Sorceress, the Prince and the Minotaur",8,0.0028
1566,229796,Madden NFL 19,8,0.0028
1567,202615,MAGICKA® 2,8,0.0028
1568,202697,Mega Man Legacy Collection,8,0.0028
1569,202880,METAL SLUG 3,8,0.0028
1570,10000838,Monster Energy Supercross - The Official Videogame 4,8,0.0028
1571,10006305,MotoGP™23 PS4 & PS5,8,0.0028
1572,224897,Move or Die,8,0.0028
1573,10012017,My Little Universe,8,0.0028
1574,224893,NBA LIVE 18,8,0.0028
1575,10000314,Neon Abyss,8,0.0028
1576,235325,NHL® 21,8,0.0028
1577,10000908,NHL® 22 X-Factor Edition PS4™ & PS5™,8,0.0028
1578,203056,Nidhogg,8,0.0028
1579,234384,ONE PUNCH MAN: A HERO NOBODY KNOWS,8,0.0028
1580,227401,OUTRIDERS,8,0.0028
1581,216569,Pinball FX3,8,0.0028
1582,232759,PIPE,8,0.0028
1583,10000702,Project Wingman: Frontline 59,8,0.0028
1584,203621,Quiplash,8,0.0028
1585,223057,Rad TV,8,0.0028
1586,230220,Rapala Fishing: Pro Series,8,0.0028
1587,222873,Ride 2,8,0.0028
1588,10004133,RimWorld Console Edition,8,0.0028
1589,10003593,Road 96,8,0.0028
1590,10002085,Rumbleverse,8,0.0028
1591,10008578,S.T.A.L.K.E.R.: Clear Sky,8,0.0028
1592,10000698,Scott Pilgrim vs. The World™: The Game – Complete Edition,8,0.0028
1593,10012598,Screamer,8,0.0028
1594,204156,Shadow of the Beast™,8,0.0028
1595,204293,Skullgirls 2nd Encore,8,0.0028
1596,227988,Space Hulk: Deathwing,8,0.0028
1597,10011190,Supermarket Owner Simulator: Business,8,0.0028
1598,10003077,Tales of Symphonia Remastered,8,0.0028
1599,10008217,The Alters,8,0.0028
1600,10014727,The Jackbox Party Pack 11,8,0.0028
1601,10005554,The Last Faith,8,0.0028
1602,10009754,Top Racer Collection,8,0.0028
1603,232743,Unturned,8,0.0028
1604,10004312,Venba,8,0.0028
1605,233226,Warhammer: Chaosbane,8,0.0028
1606,10001633,WE WERE HERE,8,0.0028
1607,10002430,We Were Here Forever,8,0.0028
1608,227580,WRC 7 FIA World Rally Championship,8,0.0028
1609,233979,WWE 2K20,8,0.0028
1610,233520,Yakuza 5 Remastered,8,0.0028
1611,207051,ドラゴンクエストXI　過ぎ去りし時を求めて,8,0.0028
1612,10007306,Aces of Thunder,7,0.0025
1613,10004880,Achilles: Legends Untold,7,0.0025
1614,206071,America's Army: Proving Grounds,7,0.0025
1615,216042,ARCADE GAME SERIES: DIG DUG,7,0.0025
1616,227092,BERSERK and the Band of the Hawk,7,0.0025
1617,10016169,Carmageddon: Rogue Shift,7,0.0025
1618,232987,Catherine: Full Body,7,0.0025
1619,231069,Children of Morta,7,0.0025
1620,10009174,Clue,7,0.0025
1621,224825,Clustertruck,7,0.0025
1622,10004600,Cosmonious High,7,0.0025
1623,10003516,Crash Team Rumble™,7,0.0025
1624,10000563,Curse of the Dead Gods,7,0.0025
1625,212419,Dead Rising 2: Off The Record,7,0.0025
1626,227309,Dead Rising 4: Frank's Big Package,7,0.0025
1627,227129,DiRT 4,7,0.0025
1628,10010640,Docked,7,0.0025
1629,10015142,Drunkn Bar Fight 2,7,0.0025
1630,216967,Duck Game,7,0.0025
1631,221097,DYNASTY WARRIORS 8 Empires,7,0.0025
1632,232625,EARTH DEFENSE FORCE: IRON RAIN,7,0.0025
1633,10001019,EARTH DEFENSE FORCE: WORLD BROTHERS,7,0.0025
1634,235085,Empire of Sin,7,0.0025
1635,10010653,ENDER MAGNOLIA: Bloom in the Mist,7,0.0025
1636,10001440,Endling - Extinction is Forever,7,0.0025
1637,231485,F1® 2018,7,0.0025
1638,10013482,FANTASY LIFE i: The Girl Who Steals Time,7,0.0025
1639,10004499,Forever Skies,7,0.0025
1640,10000318,FuzzBall,7,0.0025
1641,10017062,Grind Survivors,7,0.0025
1642,234650,GRIS,7,0.0025
1643,10008404,Have a Nice Death,7,0.0025
1644,10009016,Heavy Cargo - The Truck Simulator,7,0.0025
1645,10006999,Horizon Chase 2,7,0.0025
1646,10004604,Hot Shots Golf 2,7,0.0025
1647,10007325,HUNTER×HUNTER NEN×IMPACT,7,0.0025
1648,10005317,Immortals of Aveum™,7,0.0025
1649,10007635,Indiana Jones and the Staff of Kings,7,0.0025
1650,10007600,Jak and Daxter: The Lost Frontier,7,0.0025
1651,232460,Legendary Fishing,7,0.0025
1652,10003237,Make Way,7,0.0025
1653,227158,Marvel’s Guardians of the Galaxy: The Telltale Series,7,0.0025
1654,10004068,Meet Your Maker,7,0.0025
1655,231110,Mega Man 11,7,0.0025
1656,10012994,Midnight Murder Club,7,0.0025
1657,229817,Moonlighter,7,0.0025
1658,229162,Moss VR,7,0.0025
1659,10001934,MotoGP™21,7,0.0025
1660,10004098,MotoGP™22,7,0.0025
1661,10012016,NBA BOUNCE,7,0.0025
